TotalSpectrum-x_point	TotalSpectrum-y_point	TotalSpectrum-x_line	TotalSpectrum-y_line	Subspectrum2-x_line	Subspectrum2-y_line
7.23708	37704	7.23708	37703.9	7.23708	37703.9
7.3034	37631	7.3034	37695.2	7.3034	37695.2
7.36945	37655	7.36945	37684.5	7.36945	37684.5
7.43522	38017	7.43522	37671.5	7.43522	37671.5
7.50071	37949	7.50071	37655.7	7.50071	37655.7
7.56592	37852	7.56592	37636.5	7.56592	37636.5
7.63084	37440	7.63084	37613.1	7.63084	37613.1
7.69547	37232	7.69547	37584.3	7.69547	37584.3
7.75982	37382	7.75982	37548.6	7.75982	37548.6
7.82387	37615	7.82387	37504	7.82387	37504
7.88763	37663	7.88763	37447.4	7.88763	37447.4
7.95109	37454	7.95109	37374.5	7.95109	37374.5
8.01425	37327	8.01425	37278.9	8.01425	37278.9
8.07711	37265	8.07711	37151	8.07711	37151
8.13967	37099	8.13967	36975.5	8.13967	36975.5
8.20192	36805	8.20192	36728.2	8.20192	36728.2
8.26386	36323	8.26386	36369.4	8.26386	36369.4
8.32549	36230	8.32549	35835	8.32549	35835
8.38681	35059	8.38681	35028.4	8.38681	35028.4
8.44781	33799	8.44781	33850	8.44781	33850
8.50849	32630	8.50849	32384.1	8.50849	32384.1
8.56885	32255	8.56885	31313.3	8.56885	31313.3
8.62889	32027	8.62889	31585.7	8.62889	31585.7
8.68861	33111	8.68861	32907.2	8.68861	32907.2
8.748	34512	8.748	34282.7	8.748	34282.7
8.80705	35614	8.80705	35304.6	8.80705	35304.6
8.86578	35807	8.86578	35995	8.86578	35995
8.92417	36416	8.92417	36457.3	8.92417	36457.3
8.98223	36495	8.98223	36773.4	8.98223	36773.4
9.03995	37056	9.03995	36995.6	9.03995	36995.6
9.09733	37348	9.09733	37156.4	9.09733	37156.4
9.15436	37309	9.15436	37276	9.15436	37276
9.21106	37694	9.21106	37366.9	9.21106	37366.9
9.2674	37251	9.2674	37437.6	9.2674	37437.6
9.3234	37608	9.3234	37493.6	9.3234	37493.6
9.37904	37830	9.37904	37538.6	9.37904	37538.6
9.43433	37469	9.43433	37575.3	9.43433	37575.3
9.48927	37633	9.48927	37605.7	9.48927	37605.7
9.54385	37649	9.54385	37631	9.54385	37631
9.59807	37622	9.59807	37652.5	9.59807	37652.5
9.65193	37885	9.65193	37670.7	9.65193	37670.7
9.70542	38029	9.70542	37686.4	9.70542	37686.4
9.75855	37748	9.75855	37700	9.75855	37700
9.81131	37830	9.81131	37711.8	9.81131	37711.8
9.8637	37366	9.8637	37722.2	9.8637	37722.2
9.91573	37773	9.91573	37731.4	9.91573	37731.4
9.96738	37374	9.96738	37739.5	9.96738	37739.5
10.0186	37730	10.0186	37746.7	10.0186	37746.7
10.0695	37877	10.0695	37753.2	10.0695	37753.2
10.1201	37902	10.1201	37759	10.1201	37759
10.1702	37988	10.1702	37764.3	10.1702	37764.3
10.2199	37980	10.2199	37769	10.2199	37769
10.2693	37763	10.2693	37773.3	10.2693	37773.3
10.3183	37933	10.3183	37777.3	10.3183	37777.3
10.3669	37628	10.3669	37780.9	10.3669	37780.9
10.4151	37878	10.4151	37784.2	10.4151	37784.2
10.4629	37778	10.4629	37787.2	10.4629	37787.2
10.5103	37728	10.5103	37790	10.5103	37790
10.5573	37913	10.5573	37792.6	10.5573	37792.6
10.604	37569	10.604	37795	10.604	37795
10.6502	37724	10.6502	37797.2	10.6502	37797.2
10.696	37965	10.696	37799.3	10.696	37799.3
10.7414	37918	10.7414	37801.2	10.7414	37801.2
10.7864	37865	10.7864	37803	10.7864	37803
10.8311	37709	10.8311	37804.7	10.8311	37804.7
10.8753	37740	10.8753	37806.2	10.8753	37806.2
10.9191	37762	10.9191	37807.7	10.9191	37807.7
10.9624	37853	10.9624	37809.1	10.9624	37809.1
11.0054	38114	11.0054	37810.4	11.0054	37810.4
11.048	37906	11.048	37811.6	11.048	37811.6
11.0901	37583	11.0901	37812.8	11.0901	37812.8
11.1318	37589	11.1318	37813.9	11.1318	37813.9
11.1731	37970	11.1731	37814.9	11.1731	37814.9
11.214	38085	11.214	37815.9	11.214	37815.9
11.2545	37983	11.2545	37816.8	11.2545	37816.8
11.2945	37625	11.2945	37817.6	11.2945	37817.6
11.3341	37657	11.3341	37818.5	11.3341	37818.5
11.3733	37906	11.3733	37819.3	11.3733	37819.3
11.412	37681	11.412	37820	11.412	37820
11.4504	37713	11.4504	37820.7	11.4504	37820.7
11.4883	37655	11.4883	37821.4	11.4883	37821.4
11.5257	37573	11.5257	37822	11.5257	37822
11.5627	37720	11.5627	37822.6	11.5627	37822.6
11.5993	37818	11.5993	37823.2	11.5993	37823.2
11.6355	37662	11.6355	37823.8	11.6355	37823.8
11.6712	38023	11.6712	37824.3	11.6712	37824.3
11.7065	37649	11.7065	37824.8	11.7065	37824.8
11.7413	37787	11.7413	37825.3	11.7413	37825.3
11.7757	38000	11.7757	37825.8	11.7757	37825.8
11.8097	37586	11.8097	37826.2	11.8097	37826.2
11.8432	38152	11.8432	37826.7	11.8432	37826.7
11.8762	37767	11.8762	37827.1	11.8762	37827.1
11.9089	37920	11.9089	37827.5	11.9089	37827.5
11.941	37508	11.941	37827.8	11.941	37827.8
11.9727	37806	11.9727	37828.2	11.9727	37828.2
12.004	37769	12.004	37828.6	12.004	37828.6
12.0348	38126	12.0348	37828.9	12.0348	37828.9
12.0652	37454	12.0652	37829.2	12.0652	37829.2
12.0951	37755	12.0951	37829.5	12.0951	37829.5
12.1245	37808	12.1245	37829.8	12.1245	37829.8
12.1535	37633	12.1535	37830.1	12.1535	37830.1
12.1821	38004	12.1821	37830.4	12.1821	37830.4
12.2102	37778	12.2102	37830.7	12.2102	37830.7
12.2378	38050	12.2378	37830.9	12.2378	37830.9
12.2649	37867	12.2649	37831.2	12.2649	37831.2
12.2916	37916	12.2916	37831.4	12.2916	37831.4
12.3179	37754	12.3179	37831.6	12.3179	37831.6
12.3436	37847	12.3436	37831.8	12.3436	37831.8
12.3689	37926	12.3689	37832	12.3689	37832
12.3938	37834	12.3938	37832.3	12.3938	37832.3
12.4181	37940	12.4181	37832.4	12.4181	37832.4
12.4421	37770	12.4421	37832.6	12.4421	37832.6
12.4655	37832	12.4655	37832.8	12.4655	37832.8
12.4885	37963	12.4885	37833	12.4885	37833
12.511	37981	12.511	37833.2	12.511	37833.2
12.533	37798	12.533	37833.3	12.533	37833.3
12.5545	37815	12.5545	37833.5	12.5545	37833.5
12.5756	37852	12.5756	37833.6	12.5756	37833.6
12.5962	37909	12.5962	37833.8	12.5962	37833.8
