Position [V]	Intensität [Skt]
3,80160	2,60859
3,81040	2,71606
3,81920	2,83330
3,82800	2,97985
3,83680	3,14594
3,84560	3,33157
3,85440	3,52697
3,86320	3,73214
3,87200	3,93731
3,88080	4,13271
3,88960	4,31834
3,89840	4,49420
3,90720	4,65052
3,91600	4,77753
3,92480	4,87523
3,93360	4,93385
3,94240	4,96316
3,95120	4,95339
3,96000	4,90454
3,96880	4,81661
3,97760	4,69937
3,98640	4,53328
3,99520	4,34765
4,00400	4,13271
4,01280	3,89823
4,02160	3,65398
4,03040	3,39996
4,03920	3,14594
4,04800	2,89192
4,05680	2,65744
4,06560	2,44250
4,07440	2,24710
4,08320	2,09078
4,09200	1,96377
4,10080	1,88561
4,10960	1,84653
4,11840	1,84653
4,12720	1,90515
4,13600	2,00285
4,14480	2,13963
4,15360	2,32526
4,16240	2,54997
4,17120	2,78445
4,18000	3,05801
4,18880	3,34134
4,19760	3,64421
4,20640	3,94708
4,21520	4,24018
4,22400	4,52351
4,23280	4,78730
4,24160	5,03155
4,25040	5,21718
4,25920	5,38327
4,26800	5,49074
4,27680	5,54936
4,28560	5,54936
4,29440	5,50051
4,30320	5,41258
4,31200	5,26603
4,32080	5,07063
4,32960	4,81661
4,33840	4,53328
4,34720	4,24018
4,35600	3,91777
4,36480	3,59536
4,37360	3,24364
4,38240	2,92123
4,39120	2,61836
4,40000	2,32526
4,40880	2,06147
4,41760	1,83676
4,42640	1,65113
4,43520	1,51435
4,44400	1,44596
4,45280	1,41665
4,46160	1,44596
4,47040	1,53389
4,47920	1,68044
4,48800	1,87584
4,49680	2,11032
4,50560	2,38388
4,51440	2,72583
4,52320	3,04824
4,53200	3,38042
4,54080	3,74191
4,54960	4,09363
4,55840	4,41604
4,56720	4,72868
4,57600	5,01201
4,58480	5,25626
4,59360	5,46143
4,60240	5,60798
4,61120	5,70568
4,62000	5,74476
4,62880	5,72522
4,63760	5,64706
4,64640	5,51028
4,65520	5,32465
4,66400	5,09017
4,67280	4,82638
4,68160	4,52351
4,69040	4,21087
4,69920	3,87869
4,70800	3,53674
4,71680	3,20456
4,72560	2,87238
4,73440	2,55974
4,74320	2,26664
4,75200	2,02239
4,76080	1,80745
4,76960	1,64136
4,77840	1,54366
4,78720	1,46550
4,79600	1,46550
4,80480	1,52412
4,81360	1,62182
4,82240	1,75860
4,83120	1,95400
4,84000	2,18848
4,84880	2,46204
4,85760	2,73560
4,86640	3,04824
4,87520	3,37065
4,88400	3,69306
4,89280	4,00570
4,90160	4,29880
4,91040	4,59190
4,91920	4,84592
4,92800	5,06086
4,93680	5,23672
4,94560	5,36373
4,95440	5,44189
4,96320	5,46143
4,97200	5,44189
4,98080	5,38327
4,98960	5,26603
4,99840	5,11948
5,00720	4,91431
5,01600	4,69937
5,02480	4,45512
5,03360	4,19133
5,04240	3,91777
5,05120	3,62467
5,06000	3,35111
5,06880	3,07755
5,07760	2,82353
5,08640	2,58905
5,09520	2,39365
5,10400	2,22756
