Position [V]	Intensität [Skt]
6,40640	2,63790
6,41520	2,63790
6,42400	2,61836
6,43280	2,60859
6,44160	2,59882
6,45040	2,58905
6,45920	2,57928
6,46800	2,56951
6,47680	2,54997
6,48560	2,54020
6,49440	2,52066
6,50320	2,50112
6,51200	2,48158
6,52080	2,47181
6,52960	2,46204
6,53840	2,44250
6,54720	2,43273
6,55600	2,43273
6,56480	2,42296
6,57360	2,41319
6,58240	2,42296
6,59120	2,42296
6,60000	2,43273
6,60880	2,43273
6,61760	2,45227
6,62640	2,45227
6,63520	2,46204
6,64400	2,47181
6,65280	2,48158
6,66160	2,50112
6,67040	2,51089
6,67920	2,52066
6,68800	2,53043
6,69680	2,54997
6,70560	2,55974
6,71440	2,55974
6,72320	2,57928
6,73200	2,58905
6,74080	2,58905
6,74960	2,58905
6,75840	2,58905
6,76720	2,58905
6,77600	2,59882
6,78480	2,58905
6,79360	2,58905
6,80240	2,58905
6,81120	2,58905
6,82000	2,57928
6,82880	2,57928
6,83760	2,56951
6,84640	2,56951
6,85520	2,55974
6,86400	2,55974
6,87280	2,54997
6,88160	2,54997
6,89040	2,54997
6,89920	2,54020
6,90800	2,53043
6,91680	2,53043
6,92560	2,52066
6,93440	2,51089
6,94320	2,51089
6,95200	2,52066
6,96080	2,50112
6,96960	2,50112
6,97840	2,50112
6,98720	2,49135
6,99600	2,49135
7,00480	2,48158
7,01360	2,49135
7,02240	2,48158
7,03120	2,48158
7,04000	2,47181
7,04880	2,47181
7,05760	2,47181
7,06640	2,47181
7,07520	2,48158
7,08400	2,49135
7,09280	2,50112
7,10160	2,50112
7,11040	2,51089
7,11920	2,52066
7,12800	2,52066
7,13680	2,53043
7,14560	2,54020
7,15440	2,54020
7,16320	2,54020
7,17200	2,54997
7,18080	2,54997
7,18960	2,54997
7,19840	2,54997
7,20720	2,54997
7,21600	2,55974
7,22480	2,54997
7,23360	2,54997
7,24240	2,54997
7,25120	2,54020
7,26000	2,54020
7,26880	2,53043
7,27760	2,53043
7,28640	2,53043
7,29520	2,52066
7,30400	2,52066
7,31280	2,52066
7,32160	2,52066
7,33040	2,51089
7,33920	2,51089
7,34800	2,51089
7,35680	2,51089
7,36560	2,50112
7,37440	2,50112
7,38320	2,51089
7,39200	2,51089
7,40080	2,50112
7,40960	2,50112
7,41840	2,50112
7,42720	2,50112
7,43600	2,50112
7,44480	2,50112
7,45360	2,50112
7,46240	2,50112
7,47120	2,50112
7,48000	2,49135
7,48880	2,50112
7,49760	2,50112
7,50640	2,51089
7,51520	2,51089
7,52400	2,52066
7,53280	2,51089
7,54160	2,52066
7,55040	2,52066
7,55920	2,52066
7,56800	2,53043
7,57680	2,54020
7,58560	2,54020
7,59440	2,54020
7,60320	2,54997
7,61200	2,54997
7,62080	2,54997
7,62960	2,55974
7,63840	2,54997
7,64720	2,54997
