Position [V]	Intensität [Skt]
7,06640	2,41319
7,07520	2,43273
7,08400	2,44250
7,09280	2,44250
7,10160	2,45227
7,11040	2,45227
7,11920	2,46204
7,12800	2,45227
7,13680	2,44250
7,14560	2,45227
7,15440	2,44250
7,16320	2,43273
7,17200	2,43273
7,18080	2,44250
7,18960	2,43273
7,19840	2,41319
7,20720	2,40342
7,21600	2,39365
7,22480	2,37411
7,23360	2,36434
7,24240	2,35457
7,25120	2,32526
7,26000	2,32526
7,26880	2,31549
7,27760	2,29595
7,28640	2,30572
7,29520	2,29595
7,30400	2,29595
7,31280	2,29595
7,32160	2,30572
7,33040	2,29595
7,33920	2,29595
7,34800	2,29595
7,35680	2,28618
7,36560	2,27641
7,37440	2,26664
7,38320	2,25687
7,39200	2,22756
7,40080	2,22756
7,40960	2,21779
7,41840	2,20802
7,42720	2,20802
7,43600	2,21779
7,44480	2,24710
7,45360	2,25687
7,46240	2,28618
7,47120	2,30572
7,48000	2,32526
7,48880	2,34480
7,49760	2,33503
7,50640	2,33503
7,51520	2,32526
7,52400	2,30572
7,53280	2,26664
7,54160	2,21779
7,55040	2,17871
7,55920	2,13963
7,56800	2,10055
7,57680	2,08101
7,58560	2,07124
7,59440	2,06147
7,60320	2,08101
7,61200	2,11032
7,62080	2,14940
7,62960	2,19825
7,63840	2,24710
7,64720	2,28618
7,65600	2,32526
7,66480	2,36434
7,67360	2,38388
7,68240	2,37411
7,69120	2,37411
7,70000	2,34480
7,70880	2,30572
7,71760	2,26664
7,72640	2,21779
7,73520	2,17871
7,74400	2,14940
7,75280	2,12009
7,76160	2,12009
7,77040	2,12009
7,77920	2,13963
7,78800	2,16894
7,79680	2,20802
7,80560	2,25687
7,81440	2,29595
7,82320	2,34480
7,83200	2,40342
7,84080	2,43273
7,84960	2,46204
7,85840	2,47181
7,86720	2,48158
7,87600	2,49135
7,88480	2,49135
7,89360	2,47181
7,90240	2,47181
7,91120	2,47181
7,92000	2,46204
7,92880	2,46204
7,93760	2,46204
7,94640	2,45227
7,95520	2,47181
7,96400	2,46204
7,97280	2,46204
7,98160	2,44250
7,99040	2,44250
7,99920	2,42296
8,00800	2,39365
8,01680	2,37411
8,02560	2,35457
8,03440	2,32526
8,04320	2,29595
8,05200	2,27641
8,06080	2,25687
8,06960	2,24710
8,07840	2,25687
8,08720	2,26664
8,09600	2,26664
8,10480	2,28618
8,11360	2,29595
8,12240	2,30572
8,13120	2,33503
8,14000	2,35457
8,14880	2,37411
8,15760	2,35457
8,16640	2,37411
8,17520	2,36434
8,18400	2,35457
8,19280	2,30572
8,20160	2,27641
8,21040	2,24710
