Position [V]	Intensität [Skt]
6,09840	3,35111
6,10720	3,36088
6,11600	3,36088
6,12480	3,37065
6,13360	3,37065
6,14240	3,37065
6,15120	3,37065
6,16000	3,37065
6,16880	3,37065
6,17760	3,37065
6,18640	3,37065
6,19520	3,36088
6,20400	3,36088
6,21280	3,35111
6,22160	3,34134
6,23040	3,34134
6,23920	3,33157
6,24800	3,33157
6,25680	3,32180
6,26560	3,32180
6,27440	3,31203
6,28320	3,31203
6,29200	3,31203
6,30080	3,30226
6,30960	3,30226
6,31840	3,30226
6,32720	3,29249
6,33600	3,29249
6,34480	3,29249
6,35360	3,29249
6,36240	3,29249
6,37120	3,29249
6,38000	3,30226
6,38880	3,30226
6,39760	3,30226
6,40640	3,30226
6,41520	3,31203
6,42400	3,31203
6,43280	3,31203
6,44160	3,31203
6,45040	3,32180
6,45920	3,32180
6,46800	3,32180
6,47680	3,33157
6,48560	3,34134
6,49440	3,33157
6,50320	3,35111
6,51200	3,34134
6,52080	3,34134
6,52960	3,34134
6,53840	3,34134
6,54720	3,34134
6,55600	3,34134
6,56480	3,34134
6,57360	3,34134
6,58240	3,34134
6,59120	3,34134
6,60000	3,34134
6,60880	3,34134
6,61760	3,34134
6,62640	3,33157
6,63520	3,33157
6,64400	3,33157
6,65280	3,33157
6,66160	3,32180
6,67040	3,32180
6,67920	3,32180
6,68800	3,31203
6,69680	3,30226
6,70560	3,30226
6,71440	3,30226
6,72320	3,30226
6,73200	3,30226
6,74080	3,30226
6,74960	3,30226
6,75840	3,30226
6,76720	3,30226
6,77600	3,31203
6,78480	3,31203
6,79360	3,31203
6,80240	3,31203
6,81120	3,31203
6,82000	3,31203
6,82880	3,31203
6,83760	3,31203
6,84640	3,32180
6,85520	3,32180
6,86400	3,32180
6,87280	3,32180
6,88160	3,32180
6,89040	3,32180
6,89920	3,33157
6,90800	3,33157
6,91680	3,34134
6,92560	3,33157
6,93440	3,33157
6,94320	3,33157
6,95200	3,33157
6,96080	3,33157
6,96960	3,33157
6,97840	3,33157
6,98720	3,33157
6,99600	3,33157
7,00480	3,33157
7,01360	3,33157
7,02240	3,33157
7,03120	3,33157
7,04000	3,33157
7,04880	3,33157
7,05760	3,33157
7,06640	3,34134
7,07520	3,32180
7,08400	3,32180
7,09280	3,33157
7,10160	3,31203
7,11040	3,32180
7,11920	3,32180
7,12800	3,31203
7,13680	3,31203
7,14560	3,30226
7,15440	3,30226
7,16320	3,30226
7,17200	3,31203
7,18080	3,31203
7,18960	3,31203
7,19840	3,31203
7,20720	3,32180
7,21600	3,31203
7,22480	3,31203
7,23360	3,31203
7,24240	3,32180
7,25120	3,31203
7,26000	3,31203
7,26880	3,31203
7,27760	3,32180
7,28640	3,32180
7,29520	3,32180
7,30400	3,32180
7,31280	3,33157
7,32160	3,33157
7,33040	3,33157
7,33920	3,33157
7,34800	3,34134
7,35680	3,35111
7,36560	3,34134
7,37440	3,34134
7,38320	3,34134
7,39200	3,34134
7,40080	3,34134
7,40960	3,34134
7,41840	3,34134
7,42720	3,34134
7,43600	3,34134
7,44480	3,33157
7,45360	3,33157
7,46240	3,32180
7,47120	3,33157
7,48000	3,33157
7,48880	3,32180
7,49760	3,32180
7,50640	3,32180
7,51520	3,32180
7,52400	3,32180
7,53280	3,32180
7,54160	3,32180
7,55040	3,33157
7,55920	3,32180
7,56800	3,32180
7,57680	3,31203
7,58560	3,31203
7,59440	3,31203
7,60320	3,31203
7,61200	3,31203
7,62080	3,31203
7,62960	3,31203
7,63840	3,31203
7,64720	3,32180
7,65600	3,32180
7,66480	3,32180
7,67360	3,32180
7,68240	3,32180
7,69120	3,32180
7,70000	3,32180
7,70880	3,32180
7,71760	3,33157
7,72640	3,33157
7,73520	3,33157
7,74400	3,33157
7,75280	3,33157
7,76160	3,32180
7,77040	3,33157
7,77920	3,32180
7,78800	3,32180
7,79680	3,33157
7,80560	3,32180
7,81440	3,33157
7,82320	3,33157
7,83200	3,33157
7,84080	3,33157
7,84960	3,33157
7,85840	3,33157
7,86720	3,33157
7,87600	3,33157
7,88480	3,33157
7,89360	3,33157
7,90240	3,33157
7,91120	3,33157
7,92000	3,32180
7,92880	3,32180
7,93760	3,32180
7,94640	3,32180
7,95520	3,32180
7,96400	3,31203
7,97280	3,31203
7,98160	3,31203
7,99040	3,31203
7,99920	3,31203
8,00800	3,31203
8,01680	3,31203
8,02560	3,31203
8,03440	3,31203
8,04320	3,31203
8,05200	3,31203
8,06080	3,31203
8,06960	3,31203
8,07840	3,31203
8,08720	3,31203
8,09600	3,31203
8,10480	3,31203
8,11360	3,31203
8,12240	3,32180
8,13120	3,31203
8,14000	3,31203
8,14880	3,31203
8,15760	3,32180
8,16640	3,32180
8,17520	3,32180
8,18400	3,32180
8,19280	3,32180
8,20160	3,33157
8,21040	3,33157
8,21920	3,32180
8,22800	3,32180
8,23680	3,32180
8,24560	3,32180
8,25440	3,32180
8,26320	3,32180
8,27200	3,33157
8,28080	3,32180
8,28960	3,32180
8,29840	3,32180
8,30720	3,32180
8,31600	3,32180
8,32480	3,32180
8,33360	3,32180
8,34240	3,32180
8,35120	3,31203
8,36000	3,31203
8,36880	3,32180
8,37760	3,31203
8,38640	3,31203
8,39520	3,31203
8,40400	3,30226
8,41280	3,30226
8,42160	3,30226
8,43040	3,30226
8,43920	3,30226
8,44800	3,30226
8,45680	3,30226
8,46560	3,30226
8,47440	3,30226
8,48320	3,30226
8,49200	3,30226
8,50080	3,30226
8,50960	3,30226
8,51840	3,30226
8,52720	3,30226
8,53600	3,30226
8,54480	3,30226
8,55360	3,30226
8,56240	3,30226
8,57120	3,30226
8,58000	3,30226
8,58880	3,31203
8,59760	3,31203
8,60640	3,30226
8,61520	3,31203
8,62400	3,31203
8,63280	3,30226
8,64160	3,31203
8,65040	3,31203
8,65920	3,31203
8,66800	3,31203
8,67680	3,31203
8,68560	3,31203
8,69440	3,31203
8,70320	3,31203
8,71200	3,31203
8,72080	3,31203
8,72960	3,30226
8,73840	3,30226
8,74720	3,31203
8,75600	3,31203
8,76480	3,30226
8,77360	3,30226
8,78240	3,31203
8,79120	3,30226
8,80000	3,30226
8,80880	3,30226
8,81760	3,30226
8,82640	3,30226
8,83520	3,29249
8,84400	3,30226
8,85280	3,30226
8,86160	3,29249
8,87040	3,29249
8,87920	3,30226
8,88800	3,30226
8,89680	3,30226
8,90560	3,30226
8,91440	3,29249
8,92320	3,29249
8,93200	3,29249
8,94080	3,29249
8,94960	3,29249
8,95840	3,29249
8,96720	3,29249
