Position [V]	Intensität [Skt]
4,32960	5,43212
4,33840	5,29534
4,34720	5,13902
4,35600	4,96316
4,36480	4,78730
4,37360	4,63098
4,38240	4,49420
4,39120	4,39650
4,40000	4,34765
4,40880	4,33788
4,41760	4,35742
4,42640	4,43558
4,43520	4,57236
4,44400	4,72868
4,45280	4,90454
4,46160	5,09017
4,47040	5,27580
4,47920	5,44189
4,48800	5,57867
4,49680	5,67637
4,50560	5,72522
4,51440	5,71545
4,52320	5,64706
4,53200	5,52005
4,54080	5,34419
4,54960	5,11948
4,55840	4,86546
4,56720	4,58213
4,57600	4,29880
4,58480	4,02524
4,59360	3,78099
4,60240	3,55628
4,61120	3,40973
4,62000	3,31203
4,62880	3,29249
4,63760	3,36088
4,64640	3,48789
4,65520	3,69306
4,66400	3,97639
4,67280	4,29880
4,68160	4,66029
4,69040	5,06086
4,69920	5,44189
4,70800	5,81315
4,71680	6,13556
4,72560	6,41889
4,73440	6,63383
4,74320	6,75107
4,75200	6,79015
4,76080	6,76084
4,76960	6,60452
4,77840	6,38958
4,78720	6,09648
4,79600	5,73499
4,80480	5,33442
4,81360	4,90454
4,82240	4,46489
4,83120	4,04478
4,84000	3,66375
4,84880	3,33157
4,85760	3,06778
4,86640	2,88215
4,87520	2,80399
4,88400	2,81376
4,89280	2,89192
4,90160	3,09709
4,91040	3,34134
4,91920	3,66375
4,92800	4,03501
4,93680	4,42581
4,94560	4,83615
4,95440	5,23672
4,96320	5,59821
4,97200	5,90108
4,98080	6,15510
4,98960	6,35050
4,99840	6,42866
5,00720	6,46774
5,01600	6,40912
5,02480	6,29188
5,03360	6,10625
5,04240	5,87177
5,05120	5,59821
5,06000	5,29534
5,06880	5,00224
5,07760	4,70914
5,08640	4,44535
5,09520	4,22064
5,10400	4,04478
5,11280	3,92754
5,12160	3,86892
5,13040	3,86892
5,13920	3,91777
5,14800	4,02524
5,15680	4,18156
5,16560	4,35742
5,17440	4,54305
5,18320	4,73845
5,19200	4,92408
5,20080	5,08040
5,20960	5,20741
5,21840	5,28557
5,22720	5,32465
5,23600	5,31488
5,24480	5,25626
5,25360	5,14879
5,26240	5,01201
5,27120	4,84592
5,28000	4,67006
5,28880	4,48443
5,29760	4,32811
5,30640	4,18156
5,31520	4,09363
5,32400	4,01547
5,33280	4,00570
5,34160	4,05455
5,35040	4,16202
5,35920	4,32811
5,36800	4,52351
5,37680	4,77753
5,38560	5,04132
5,39440	5,31488
5,40320	5,59821
5,41200	5,85223
5,42080	6,06717
