Position [V]	Intensität [Skt]
8,03440	2,50112
8,04320	2,45227
8,05200	2,44250
8,06080	2,44250
8,06960	2,48158
8,07840	2,62813
8,08720	2,72583
8,09600	2,68675
8,10480	2,70629
8,11360	2,72583
8,12240	2,70629
8,13120	2,68675
8,14000	2,64767
8,14880	2,61836
8,15760	2,56951
8,16640	2,58905
8,17520	2,56951
8,18400	2,62813
8,19280	2,67698
8,20160	2,70629
8,21040	2,68675
8,21920	2,59882
8,22800	2,48158
8,23680	2,43273
8,24560	2,46204
8,25440	2,50112
8,26320	2,58905
8,27200	2,69652
8,28080	2,88215
8,28960	2,99939
8,29840	2,95054
8,30720	2,88215
8,31600	2,83330
8,32480	2,68675
8,33360	2,65744
8,34240	2,60859
8,35120	2,54020
8,36000	2,55974
8,36880	2,54020
8,37760	2,52066
8,38640	2,40342
8,39520	2,37411
8,40400	2,54020
8,41280	2,62813
8,42160	2,67698
8,43040	2,62813
8,43920	2,59882
8,44800	2,54997
8,45680	2,53043
8,46560	2,54020
8,47440	2,61836
8,48320	2,60859
8,49200	2,63790
8,50080	2,65744
8,50960	2,70629
8,51840	2,77468
8,52720	2,78445
8,53600	2,82353
8,54480	2,88215
8,55360	2,96031
8,56240	2,97008
8,57120	2,82353
8,58000	2,75514
8,58880	2,72583
8,59760	2,78445
8,60640	2,74537
8,61520	2,63790
8,62400	2,56951
8,63280	2,49135
8,64160	2,42296
8,65040	2,42296
8,65920	2,47181
8,66800	2,58905
8,67680	2,69652
8,68560	2,73560
8,69440	2,68675
8,70320	2,64767
8,71200	2,64767
8,72080	2,66721
8,72960	2,64767
8,73840	2,62813
8,74720	2,66721
8,75600	2,69652
8,76480	2,71606
8,77360	2,76491
8,78240	2,79422
8,79120	2,79422
8,80000	2,78445
8,80880	2,84307
8,81760	2,93100
8,82640	2,96031
8,83520	2,88215
8,84400	2,88215
8,85280	2,81376
8,86160	2,79422
8,87040	2,76491
8,87920	2,65744
8,88800	2,61836
8,89680	2,60859
8,90560	2,58905
8,91440	2,64767
8,92320	2,62813
8,93200	2,53043
8,94080	2,55974
8,94960	2,64767
8,95840	2,64767
8,96720	2,59882
