Position [V]	Intensität [Skt]
4,40880	5,09994
4,41760	5,07063
4,42640	5,03155
4,43520	4,98270
4,44400	4,93385
4,45280	4,86546
4,46160	4,79707
4,47040	4,73845
4,47920	4,67983
4,48800	4,62121
4,49680	4,54305
4,50560	4,47466
4,51440	4,42581
4,52320	4,38673
4,53200	4,35742
4,54080	4,33788
4,54960	4,30857
4,55840	4,30857
4,56720	4,31834
4,57600	4,32811
4,58480	4,35742
4,59360	4,40627
4,60240	4,43558
4,61120	4,46489
4,62000	4,53328
4,62880	4,57236
4,63760	4,65052
4,64640	4,70914
4,65520	4,76776
4,66400	4,83615
4,67280	4,89477
4,68160	4,94362
4,69040	4,99247
4,69920	5,03155
4,70800	5,06086
4,71680	5,07063
4,72560	5,09994
4,73440	5,09017
4,74320	5,08040
4,75200	5,06086
4,76080	5,05109
4,76960	5,00224
4,77840	4,98270
4,78720	4,94362
4,79600	4,87523
4,80480	4,80684
4,81360	4,74822
4,82240	4,70914
4,83120	4,66029
4,84000	4,60167
4,84880	4,55282
4,85760	4,49420
4,86640	4,46489
4,87520	4,44535
4,88400	4,41604
4,89280	4,38673
4,90160	4,35742
4,91040	4,36719
4,91920	4,37696
4,92800	4,38673
4,93680	4,41604
4,94560	4,44535
4,95440	4,48443
4,96320	4,53328
4,97200	4,57236
4,98080	4,63098
4,98960	4,67983
4,99840	4,72868
5,00720	4,77753
5,01600	4,82638
5,02480	4,87523
5,03360	4,91431
5,04240	4,95339
5,05120	4,99247
5,06000	5,03155
5,06880	5,05109
5,07760	5,03155
5,08640	5,02178
5,09520	5,02178
5,10400	5,01201
5,11280	4,98270
5,12160	4,96316
5,13040	4,94362
5,13920	4,89477
5,14800	4,84592
5,15680	4,80684
5,16560	4,77753
5,17440	4,71891
5,18320	4,68960
5,19200	4,63098
5,20080	4,59190
5,20960	4,54305
5,21840	4,49420
5,22720	4,43558
5,23600	4,42581
5,24480	4,42581
5,25360	4,40627
5,26240	4,40627
5,27120	4,42581
5,28000	4,44535
5,28880	4,47466
5,29760	4,48443
5,30640	4,51374
5,31520	4,55282
5,32400	4,60167
5,33280	4,63098
5,34160	4,67983
5,35040	4,71891
5,35920	4,76776
5,36800	4,81661
5,37680	4,84592
5,38560	4,88500
5,39440	4,93385
5,40320	4,95339
5,41200	4,97293
5,42080	4,99247
5,42960	5,00224
5,43840	5,00224
5,44720	5,00224
5,45600	4,99247
5,46480	4,97293
5,47360	4,94362
5,48240	4,91431
5,49120	4,86546
5,50000	4,83615
5,50880	4,78730
5,51760	4,73845
5,52640	4,70914
5,53520	4,66029
5,54400	4,64075
5,55280	4,61144
5,56160	4,56259
5,57040	4,50397
5,57920	4,48443
5,58800	4,47466
5,59680	4,44535
5,60560	4,44535
5,61440	4,43558
5,62320	4,45512
5,63200	4,49420
5,64080	4,50397
5,64960	4,51374
5,65840	4,52351
5,66720	4,55282
5,67600	4,59190
5,68480	4,64075
5,69360	4,67983
5,70240	4,71891
5,71120	4,77753
5,72000	4,80684
5,72880	4,83615
5,73760	4,85569
5,74640	4,89477
5,75520	4,92408
5,76400	4,93385
5,77280	4,95339
5,78160	4,96316
5,79040	4,97293
5,79920	4,96316
5,80800	4,94362
5,81680	4,93385
5,82560	4,91431
5,83440	4,88500
5,84320	4,86546
5,85200	4,84592
5,86080	4,79707
5,86960	4,76776
5,87840	4,74822
5,88720	4,69937
5,89600	4,66029
5,90480	4,62121
5,91360	4,59190
5,92240	4,56259
